FrameID,Label,video_names,img_path
30575.jpg,r-pass,5,/kaggle/input/volleyball/volleyball_/videos/5/30575/30575.jpg
64265.jpg,l-spike,5,/kaggle/input/volleyball/volleyball_/videos/5/64265/64265.jpg
51450.jpg,r_set,5,/kaggle/input/volleyball/volleyball_/videos/5/51450/51450.jpg
30635.jpg,l-pass,5,/kaggle/input/volleyball/volleyball_/videos/5/30635/30635.jpg
64245.jpg,l_set,5,/kaggle/input/volleyball/volleyball_/videos/5/64245/64245.jpg
58635.jpg,l_set,5,/kaggle/input/volleyball/volleyball_/videos/5/58635/58635.jpg
65840.jpg,r_set,5,/kaggle/input/volleyball/volleyball_/videos/5/65840/65840.jpg
77205.jpg,l_set,5,/kaggle/input/volleyball/volleyball_/videos/5/77205/77205.jpg
30535.jpg,l-spike,5,/kaggle/input/volleyball/volleyball_/videos/5/30535/30535.jpg
35640.jpg,l-spike,5,/kaggle/input/volleyball/volleyball_/videos/5/35640/35640.jpg
77065.jpg,r_set,5,/kaggle/input/volleyball/volleyball_/videos/5/77065/77065.jpg
63805.jpg,l_set,5,/kaggle/input/volleyball/volleyball_/videos/5/63805/63805.jpg
64190.jpg,r_set,5,/kaggle/input/volleyball/volleyball_/videos/5/64190/64190.jpg
66520.jpg,r_set,5,/kaggle/input/volleyball/volleyball_/videos/5/66520/66520.jpg
35870.jpg,l-spike,5,/kaggle/input/volleyball/volleyball_/videos/5/35870/35870.jpg
66400.jpg,l-spike,5,/kaggle/input/volleyball/volleyball_/videos/5/66400/66400.jpg
58570.jpg,r_set,5,/kaggle/input/volleyball/volleyball_/videos/5/58570/58570.jpg
58535.jpg,r-pass,5,/kaggle/input/volleyball/volleyball_/videos/5/58535/58535.jpg
58600.jpg,r_spike,5,/kaggle/input/volleyball/volleyball_/videos/5/58600/58600.jpg
34995.jpg,l_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/34995/34995.jpg
51645.jpg,r_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/51645/51645.jpg
32370.jpg,r_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/32370/32370.jpg
50250.jpg,r_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/50250/50250.jpg
47730.jpg,l_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/47730/47730.jpg
31755.jpg,l_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/31755/31755.jpg
33630.jpg,l_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/33630/33630.jpg
30720.jpg,l_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/30720/30720.jpg
49020.jpg,r_winpoint,5,/kaggle/input/volleyball/volleyball_/videos/5/49020/49020.jpg
102095.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/102095/102095.jpg
114725.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/114725/114725.jpg
64555.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/64555/64555.jpg
93570.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/93570/93570.jpg
62810.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/62810/62810.jpg
101945.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/101945/101945.jpg
96045.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/96045/96045.jpg
60635.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/60635/60635.jpg
64530.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/64530/64530.jpg
81795.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/81795/81795.jpg
62850.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/62850/62850.jpg
52780.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/52780/52780.jpg
114700.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/114700/114700.jpg
56815.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/56815/56815.jpg
56700.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/56700/56700.jpg
96865.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/96865/96865.jpg
64600.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/64600/64600.jpg
64620.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/64620/64620.jpg
62725.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/62725/62725.jpg
102020.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/102020/102020.jpg
64450.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/64450/64450.jpg
93585.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/93585/93585.jpg
62895.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/62895/62895.jpg
51665.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/51665/51665.jpg
114530.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/114530/114530.jpg
51820.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/51820/51820.jpg
114660.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/114660/114660.jpg
64385.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/64385/64385.jpg
56745.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/56745/56745.jpg
52925.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/52925/52925.jpg
56910.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/56910/56910.jpg
81960.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/81960/81960.jpg
96915.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/96915/96915.jpg
51725.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/51725/51725.jpg
52845.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/52845/52845.jpg
96110.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/96110/96110.jpg
56670.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/56670/56670.jpg
64495.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/64495/64495.jpg
93530.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/93530/93530.jpg
57025.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/57025/57025.jpg
96005.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/96005/96005.jpg
96065.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/96065/96065.jpg
93460.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/93460/93460.jpg
114590.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/114590/114590.jpg
60590.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/60590/60590.jpg
64350.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/64350/64350.jpg
81925.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/81925/81925.jpg
52715.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/52715/52715.jpg
56835.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/56835/56835.jpg
62785.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/62785/62785.jpg
52810.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/52810/52810.jpg
114785.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/114785/114785.jpg
52765.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/52765/52765.jpg
56890.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/56890/56890.jpg
101895.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/101895/101895.jpg
96940.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/96940/96940.jpg
96080.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/96080/96080.jpg
93635.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/93635/93635.jpg
96995.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/96995/96995.jpg
56965.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/56965/56965.jpg
51845.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/51845/51845.jpg
81900.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/81900/81900.jpg
102005.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/102005/102005.jpg
52740.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/52740/52740.jpg
96955.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/96955/96955.jpg
52605.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/52605/52605.jpg
52840.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/52840/52840.jpg
60550.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/60550/60550.jpg
81885.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/81885/81885.jpg
57000.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/57000/57000.jpg
101975.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/101975/101975.jpg
51710.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/51710/51710.jpg
51855.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/51855/51855.jpg
101935.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/101935/101935.jpg
56785.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/56785/56785.jpg
52905.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/52905/52905.jpg
60570.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/60570/60570.jpg
62770.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/62770/62770.jpg
56880.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/56880/56880.jpg
81820.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/81820/81820.jpg
96815.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/96815/96815.jpg
96780.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/96780/96780.jpg
64420.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/64420/64420.jpg
81860.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/81860/81860.jpg
93610.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/93610/93610.jpg
102065.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/102065/102065.jpg
56945.jpg,l-spike,7,/kaggle/input/volleyball/volleyball_/videos/7/56945/56945.jpg
81705.jpg,r-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/81705/81705.jpg
114765.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/114765/114765.jpg
51675.jpg,l-pass,7,/kaggle/input/volleyball/volleyball_/videos/7/51675/51675.jpg
114575.jpg,l_set,7,/kaggle/input/volleyball/volleyball_/videos/7/114575/114575.jpg
60520.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/60520/60520.jpg
93515.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/93515/93515.jpg
93490.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/93490/93490.jpg
56725.jpg,r_spike,7,/kaggle/input/volleyball/volleyball_/videos/7/56725/56725.jpg
81745.jpg,r_set,7,/kaggle/input/volleyball/volleyball_/videos/7/81745/81745.jpg
47850.jpg,r_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/47850/47850.jpg
32265.jpg,l_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/32265/32265.jpg
51885.jpg,r_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/51885/51885.jpg
37335.jpg,r_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/37335/37335.jpg
40755.jpg,r_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/40755/40755.jpg
38025.jpg,r_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/38025/38025.jpg
42960.jpg,l_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/42960/42960.jpg
38745.jpg,r_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/38745/38745.jpg
36810.jpg,l_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/36810/36810.jpg
43755.jpg,l_winpoint,7,/kaggle/input/volleyball/volleyball_/videos/7/43755/43755.jpg
65805.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/65805/65805.jpg
42045.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/42045/42045.jpg
35950.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/35950/35950.jpg
43045.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/43045/43045.jpg
30280.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/30280/30280.jpg
41595.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/41595/41595.jpg
42855.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/42855/42855.jpg
70000.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/70000/70000.jpg
68460.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/68460/68460.jpg
68530.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/68530/68530.jpg
41815.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/41815/41815.jpg
42955.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/42955/42955.jpg
70125.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/70125/70125.jpg
36065.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/36065/36065.jpg
41535.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/41535/41535.jpg
68650.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/68650/68650.jpg
68880.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/68880/68880.jpg
68490.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/68490/68490.jpg
70180.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/70180/70180.jpg
69950.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/69950/69950.jpg
35885.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/35885/35885.jpg
70315.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/70315/70315.jpg
36170.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/36170/36170.jpg
70055.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/70055/70055.jpg
35850.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/35850/35850.jpg
69845.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/69845/69845.jpg
55840.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/55840/55840.jpg
36130.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/36130/36130.jpg
41600.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/41600/41600.jpg
68685.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/68685/68685.jpg
41660.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/41660/41660.jpg
69695.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/69695/69695.jpg
56020.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/56020/56020.jpg
68310.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/68310/68310.jpg
68920.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/68920/68920.jpg
68605.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/68605/68605.jpg
41940.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/41940/41940.jpg
56140.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/56140/56140.jpg
35900.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/35900/35900.jpg
56090.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/56090/56090.jpg
43005.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/43005/43005.jpg
30095.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/30095/30095.jpg
41765.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/41765/41765.jpg
69915.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/69915/69915.jpg
56045.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/56045/56045.jpg
68560.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/68560/68560.jpg
65875.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/65875/65875.jpg
65760.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/65760/65760.jpg
41835.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/41835/41835.jpg
36205.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/36205/36205.jpg
41580.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/41580/41580.jpg
70095.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/70095/70095.jpg
55935.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/55935/55935.jpg
41880.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/41880/41880.jpg
68830.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/68830/68830.jpg
42935.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/42935/42935.jpg
30160.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/30160/30160.jpg
70280.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/70280/70280.jpg
55985.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/55985/55985.jpg
36100.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/36100/36100.jpg
70210.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/70210/70210.jpg
41725.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/41725/41725.jpg
65720.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/65720/65720.jpg
30040.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/30040/30040.jpg
65800.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/65800/65800.jpg
68360.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/68360/68360.jpg
30230.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/30230/30230.jpg
55885.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/55885/55885.jpg
41615.jpg,l-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/41615/41615.jpg
55915.jpg,l-spike,21,/kaggle/input/volleyball/volleyball_/videos/21/55915/55915.jpg
35810.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/35810/35810.jpg
68795.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/68795/68795.jpg
42900.jpg,l_set,21,/kaggle/input/volleyball/volleyball_/videos/21/42900/42900.jpg
42005.jpg,r_set,21,/kaggle/input/volleyball/volleyball_/videos/21/42005/42005.jpg
36020.jpg,r-pass,21,/kaggle/input/volleyball/volleyball_/videos/21/36020/36020.jpg
69960.jpg,r_spike,21,/kaggle/input/volleyball/volleyball_/videos/21/69960/69960.jpg
36255.jpg,l_winpoint,21,/kaggle/input/volleyball/volleyball_/videos/21/36255/36255.jpg
51045.jpg,l_winpoint,21,/kaggle/input/volleyball/volleyball_/videos/21/51045/51045.jpg
40980.jpg,l_winpoint,21,/kaggle/input/volleyball/volleyball_/videos/21/40980/40980.jpg
44970.jpg,r_winpoint,21,/kaggle/input/volleyball/volleyball_/videos/21/44970/44970.jpg
43140.jpg,l_winpoint,21,/kaggle/input/volleyball/volleyball_/videos/21/43140/43140.jpg
46350.jpg,r_winpoint,21,/kaggle/input/volleyball/volleyball_/videos/21/46350/46350.jpg
73210.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/73210/73210.jpg
73320.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/73320/73320.jpg
12960.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/12960/12960.jpg
13170.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/13170/13170.jpg
64170.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/64170/64170.jpg
18455.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/18455/18455.jpg
18775.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/18775/18775.jpg
13185.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/13185/13185.jpg
42015.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/42015/42015.jpg
42130.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/42130/42130.jpg
42220.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/42220/42220.jpg
42265.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/42265/42265.jpg
18615.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/18615/18615.jpg
12980.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/12980/12980.jpg
18715.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/18715/18715.jpg
18535.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/18535/18535.jpg
64195.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/64195/64195.jpg
18820.jpg,l_winpoint,36,/kaggle/input/volleyball/volleyball_/videos/36/18820/18820.jpg
42195.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/42195/42195.jpg
64210.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/64210/64210.jpg
81700.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/81700/81700.jpg
73240.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/73240/73240.jpg
18650.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/18650/18650.jpg
42140.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/42140/42140.jpg
41985.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/41985/41985.jpg
41960.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/41960/41960.jpg
58890.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/58890/58890.jpg
73175.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/73175/73175.jpg
59160.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/59160/59160.jpg
17520.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/17520/17520.jpg
73390.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/73390/73390.jpg
17540.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/17540/17540.jpg
18765.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/18765/18765.jpg
73280.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/73280/73280.jpg
17580.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/17580/17580.jpg
12935.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/12935/12935.jpg
17620.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/17620/17620.jpg
59075.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/59075/59075.jpg
18570.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/18570/18570.jpg
12900.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/12900/12900.jpg
13140.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/13140/13140.jpg
18410.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/18410/18410.jpg
58945.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/58945/58945.jpg
18675.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/18675/18675.jpg
81745.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/81745/81745.jpg
64120.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/64120/64120.jpg
64255.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/64255/64255.jpg
73420.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/73420/73420.jpg
42255.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/42255/42255.jpg
59030.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/59030/59030.jpg
73440.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/73440/73440.jpg
73410.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/73410/73410.jpg
59220.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/59220/59220.jpg
42100.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/42100/42100.jpg
59010.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/59010/59010.jpg
13085.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/13085/13085.jpg
42060.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/42060/42060.jpg
17495.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/17495/17495.jpg
81795.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/81795/81795.jpg
59200.jpg,r_set,36,/kaggle/input/volleyball/volleyball_/videos/36/59200/59200.jpg
58980.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/58980/58980.jpg
58850.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/58850/58850.jpg
58920.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/58920/58920.jpg
73340.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/73340/73340.jpg
18480.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/18480/18480.jpg
81715.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/81715/81715.jpg
42005.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/42005/42005.jpg
18755.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/18755/18755.jpg
81680.jpg,l-spike,36,/kaggle/input/volleyball/volleyball_/videos/36/81680/81680.jpg
81630.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/81630/81630.jpg
59210.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/59210/59210.jpg
17630.jpg,r-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/17630/17630.jpg
64285.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/64285/64285.jpg
59095.jpg,r_spike,36,/kaggle/input/volleyball/volleyball_/videos/36/59095/59095.jpg
18495.jpg,l_set,36,/kaggle/input/volleyball/volleyball_/videos/36/18495/18495.jpg
42155.jpg,l-pass,36,/kaggle/input/volleyball/volleyball_/videos/36/42155/42155.jpg
